subn,word1,word2,jol,jolrt,trial,list,practice,jolrank,jolrankp,restudyresp,restudyacc,restudyrtfirst,restudyrt,resp,testacc,rtfirst,rt
4857,pea,bathtub,69,7.899,37,1,0,33,0.825,,NA,NA,NA,bathtub,1,5.639,8.977
4857,process,joker,20,8.472,10,1,1,12,0.3,joker,1,NA,15.897,skip,0,8.204,10.322
4857,calf,annoy,41,8.66,8,1,0,21,0.525,,NA,NA,NA,skip,0,15.572,17.22
4857,smother,surgery,11,8.454,24,1,0,5,0.125,,NA,NA,NA,skip,0,3.188,4.207
4857,glue,force,62,7.25,9,1,0,29,0.725,,NA,NA,NA,force,1,3.958,5.488
4857,find,clown,72,13.602,1,1,0,37,0.925,,NA,NA,NA,skip,0,10.026,10.953
4857,biology,temper,5,16.969,3,1,0,3,0.075,,NA,NA,NA,temper,1,12.855,14.2
4857,mill,feast,14,8.279,4,1,1,8,0.2,rest,0,NA,15.71,skip,0,1.942,3.715
4857,date,laugh,71,7.872,5,1,1,36,0.9,laugh,1,NA,41.962,laugh,1,4.926,6.186
4857,remind,foam,29,13.685,11,1,1,16,0.4,need,0,NA,25.472,skip,0,10.053,10.976
4857,bleach,ruin,89,11.613,27,1,1,40,1,ruin,1,NA,7.356,ruin,1,1.817,2.647
4857,caring,skirt,25,7.491,22,1,0,15,0.375,,NA,NA,NA,skirt,1,4.52,5.673
4857,climax,saucer,33,10.99,23,1,1,18,0.45,up,0,NA,30.565,skip,0,1.716,2.697
4857,banner,glide,39,10.537,36,1,1,20,0.5,glide,1,NA,19.467,glide,1,3.097,4.242
4857,port,cinema,45,15.175,29,1,1,22,0.55,cinema,1,NA,21.756,cinema,1,1.967,3.864
4857,copy,bedroom,19,7.288,2,1,1,10,0.25,bedroom,1,NA,43.086,bedroom,1,3.698,5.42
4857,grip,beach,55,7.712,15,1,0,25,0.625,,NA,NA,NA,skip,0,4.853,5.817
5025,pea,bathtub,58,2.685,1,1,0,21,0.525,,NA,NA,NA,SKIP,0,18.357,20.514
5025,caring,skirt,31,5.508,16,1,0,15,0.375,,NA,NA,NA,SKIP,0,5.625,7.019
5025,rock,milk,76,1.603,37,1,1,32,0.8,milk,1,NA,7.864,milk,1,2.555,3.817
5025,bullet,walkway,60,3.414,31,1,1,22,0.55,price,0,NA,19.077,force,0,1.776,3.19
5025,want,ascent,5,2.314,17,1,0,3,0.075,,NA,NA,NA,SKIP,0,4.698,6.099
5025,chicken,beet,65,2.747,8,1,0,27,0.675,,NA,NA,NA,SKIP,0,9.627,10.716
5025,risk,zero,100,2.931,39,1,1,40,1,zero,1,NA,6.614,zero,1,1.824,3.644
5025,visit,glove,56,5.79,15,1,1,20,0.5,flight,0,NA,18.869,SKIP,0,7.639,8.82
5025,port,cinema,83,3.953,25,1,1,34,0.85,visit,0,NA,4.702,loyalty,0,7.416,9.568
5025,need,faucet,28,3.136,12,1,0,13,0.325,,NA,NA,NA,SKIP,0,7.503,8.991
5025,fee,chowder,30,34.454,35,1,1,14,0.35,price,0,NA,3.768,loyalty,0,5.501,9.594
5025,prison,loaf,23,2.752,23,1,0,9,0.225,,NA,NA,NA,SKIP,0,33.617,80.179
5025,collect,loyalty,72,1.775,10,1,1,30,0.75,loyalty,1,NA,6.437,quiet,0,10.921,12.645
5025,bias,sirloin,1,3.437,30,1,0,1,0.025,,NA,NA,NA,SKIP,0,16.612,17.766
5025,shrink,mafia,13,2.088,3,1,0,5,0.125,,NA,NA,NA,SKIP,0,52.152,54.449
5025,smother,surgery,61,2.559,21,1,1,24,0.6,hug,0,NA,8.556,listen,0,33.503,38.35
5025,capital,figure,75,1.868,32,1,0,31,0.775,,NA,NA,NA,general,0,28.137,50.357
5025,grip,beach,27,2.707,28,1,1,12,0.3,carry,0,NA,6.923,force,0,17.291,18.614
5025,anger,decay,90,2.261,14,1,0,37,0.925,,NA,NA,NA,SKIP,0,7.614,8.745
5025,copy,bedroom,14,3.232,7,1,1,6,0.15,portion,0,NA,29.643,quiet,0,2.603,3.961
5025,glue,force,67,2.425,2,1,1,28,0.7,force,1,NA,6.28,force,1,1.653,2.955
5025,find,clown,79,2.123,24,1,0,33,0.825,,NA,NA,NA,aquire,0,3.018,5.035
5025,banner,glide,44,2.113,18,1,1,18,0.45,quick,0,NA,17.31,copy,0,2.02,3.244
5025,nerve,bumper,89,2.774,9,1,1,36,0.9,skin,0,NA,7.656,thought,0,3.792,5.234
5025,knock,otter,15,2.058,13,1,0,7,0.175,,NA,NA,NA,SKIP,0,1.974,3.343
5025,bleach,ruin,92,2.755,19,1,1,38,0.95,ruin,1,NA,3.948,ruin,1,2.294,3.506
5025,calf,annoy,37,5.403,11,1,0,17,0.425,,NA,NA,NA,SKIP,0,8.256,9.202
5025,bacon,feud,60,2.612,27,1,0,23,0.575,,NA,NA,NA,SKIP,0,1.388,2.504
5025,mill,feast,64,4.097,40,1,1,26,0.65,power,0,NA,34.98,flour,0,2.718,5.401
5025,remind,foam,11,2.608,6,1,1,4,0.1,quiet,0,NA,22.442,thought,0,2.318,3.861
5025,pork,emperor,2,1.968,4,1,1,2,0.05,emperor,1,NA,37.512,SKIP,0,1.515,3.363
5025,forest,knob,31,5.472,33,1,1,16,0.4,worm,0,NA,5.942,SKIP,0,4.07,5.081
5025,biology,temper,23,4.344,5,1,0,11,0.275,,NA,NA,NA,SKIP,0,6.871,7.815
5025,process,joker,22,2.608,36,1,1,8,0.2,quick,0,NA,16.217,still,0,4.992,8.395
5025,replace,roach,23,12.146,38,1,1,10,0.25,hinged,0,NA,11.982,SKIP,0,2.284,3.201
5025,plant,worm,100,2.234,22,1,0,39,0.975,,NA,NA,NA,SKIP,0,1.686,3.077
5025,fan,feature,71,2.963,29,1,0,29,0.725,,NA,NA,NA,SKIP,0,7.58,8.561
5025,climax,saucer,85,3.957,26,1,0,35,0.875,,NA,NA,NA,pace,0,15.37,16.522
5025,date,laugh,61,2.271,20,1,0,25,0.625,,NA,NA,NA,SKIP,0,6.458,8.086
5025,link,crisis,56,1.961,34,1,0,19,0.475,,NA,NA,NA,process,0,5.209,6.582
5264,collect,loyalty,1,2.876,36,1,0,5,0.125,,NA,NA,NA,skip,0,5.862,12.233
5264,copy,bedroom,1,14.188,30,1,0,17,0.425,,NA,NA,NA,skip,0,4.113,6.796
5264,port,cinema,1,2.374,20,1,0,1,0.025,,NA,NA,NA,skip,0,2.359,3.477
5264,want,ascent,1,3.459,16,1,1,6,0.15,skip,0,NA,2.972,skip,0,2.338,3.709
5264,smother,surgery,8,3.643,22,1,1,28,0.7,skip,0,NA,4.975,skip,0,3.157,4.23
5264,bias,sirloin,1,2.236,5,1,1,10,0.25,skip,0,NA,12.39,skip,0,3.18,4.284
5264,mill,feast,1,2.612,24,1,0,21,0.525,,NA,NA,NA,skip,0,11.353,12.503
5264,knock,otter,1,3.084,35,1,1,2,0.05,skip,0,NA,3.325,skip,0,4.094,5.415
5264,bullet,walkway,1,3.045,26,1,0,3,0.075,,NA,NA,NA,trail,0,10.037,23.107
5264,fan,feature,1,3.172,27,1,0,15,0.375,,NA,NA,NA,skip,0,6.427,7.733
5264,prison,loaf,29,3.229,10,1,0,39,0.975,,NA,NA,NA,loaf,1,3.591,6.052
5264,chicken,beet,23,4.772,8,1,0,37,0.925,,NA,NA,NA,skip,0,6.989,8.077
5264,pork,emperor,22,6.486,13,1,1,36,0.9,feud ,0,NA,18.111,skip,0,43.232,44.448
5264,replace,roach,1,2.525,23,1,0,7,0.175,,NA,NA,NA,skip,0,4.319,5.427
5264,bacon,feud,10,3.181,3,1,0,31,0.775,,NA,NA,NA,skip,0,10.941,12.343
5264,grip,beach,1,14.037,9,1,1,16,0.4,skip,0,NA,4.925,skip,0,2.88,4.025
5264,bleach,ruin,1,2.581,32,1,1,8,0.2,skip,0,NA,9.129,skip,0,8.041,9.675
5264,forest,knob,10,3.605,19,1,1,32,0.8,knob ,0,NA,7.085,table,0,12.099,16.288
5264,calf,annoy,8,2.772,33,1,0,29,0.725,,NA,NA,NA,skip,0,1.994,3.147
5264,banner,glide,5,4.796,6,1,1,26,0.65,skip,0,NA,16.719,mash,0,20.326,24.145
5264,rock,milk,19,3.893,34,1,0,35,0.875,,NA,NA,NA,skip,0,7.745,8.807
5264,process,joker,1,2.55,28,1,0,19,0.475,,NA,NA,NA,skip,0,1.873,2.891
5264,caring,skirt,1,2.708,40,1,0,11,0.275,,NA,NA,NA,skip,0,1.72,2.903
5264,plant,worm,2,2.756,18,1,0,23,0.575,,NA,NA,NA,skip,0,2.78,3.929
5264,anger,decay,25,4.516,29,1,1,38,0.95,skip,0,NA,3.761,skip,0,1.949,2.988
5264,date,laugh,3,2.805,31,1,0,25,0.625,,NA,NA,NA,skip,0,2.81,3.794
5264,nerve,bumper,11,4.933,38,1,0,33,0.825,,NA,NA,NA,skip,0,1.69,2.684
5264,visit,glove,1,2.461,15,1,0,9,0.225,,NA,NA,NA,skip,0,1.927,3.086
5264,link,crisis,1,3.093,25,1,1,12,0.3,skip,0,NA,3.283,skip,0,1.853,4.269
5264,remind,foam,1,2.629,7,1,1,4,0.1,skip,0,NA,3.151,skip,0,3.221,4.495
5264,shrink,mafia,1,3.117,11,1,1,20,0.5,mafia,1,NA,7.1,skip,0,5.773,7.067
5264,climax,saucer,1,4.789,37,1,0,13,0.325,,NA,NA,NA,skip,0,2.41,3.527
5264,glue,force,9,2.684,17,1,1,30,0.75,force ,0,NA,7.783,skip,0,5.454,6.61
5264,risk,zero,50,5.093,4,1,1,40,1,skip,0,NA,12.764,skip,0,1.936,3.062
5264,capital,figure,6,3.546,1,1,0,27,0.675,,NA,NA,NA,skip,0,2.111,3.122
5264,pea,bathtub,2,3.365,2,1,1,24,0.6,bathtub,1,NA,6.632,skip,0,19.202,20.215
5264,find,clown,15,3.211,12,1,1,34,0.85,skip,0,NA,5.095,skip,0,1.921,2.829
5264,need,faucet,1,2.5,39,1,1,22,0.55,faucet ,0,NA,18.48,skip,0,1.617,2.708
5264,fee,chowder,1,2.451,21,1,1,14,0.35,skip,0,NA,3.421,skip,0,2.73,3.979
5264,biology,temper,1,2.012,14,1,1,18,0.45,temperature,0,NA,13.599,skip,0,3.427,5.071
5324,remind,foam,8,1.153,29,1,0,5,0.125,,NA,NA,NA, ,0,6.452,6.787
5324,chicken,beet,38,1.564,11,1,1,28,0.7,beet,1,NA,2.569,beet,1,2.284,3.27
5324,bullet,walkway,61,1.864,7,1,1,34,0.85,wand,0,NA,4.808,panacea,0,7.75,9.757
5324,need,faucet,21,2.528,40,1,0,21,0.525,,NA,NA,NA,torn,0,4.13,5.776
5324,capital,figure,4,1.289,12,1,0,1,0.025,,NA,NA,NA,green,0,1.915,2.839
5324,anger,decay,26,1.358,18,1,0,23,0.575,,NA,NA,NA,funny,0,3.526,4.586
5324,date,laugh,33,0.912,17,1,1,24,0.6,flower,0,NA,3.841,follow,0,1.573,2.623
5324,nerve,bumper,56,1.167,5,1,1,30,0.75,bumper,1,NA,2.662,annoy,0,3.785,5.378
5324,pork,emperor,20,2.777,21,1,1,20,0.5,pestilence,0,NA,5.57,under,0,2.235,3.236
5324,caring,skirt,15,1.313,9,1,1,16,0.4,nurture,0,NA,3.415,red,0,2.528,3.328
5324,knock,otter,37,1.034,37,1,0,27,0.675,,NA,NA,NA,clown,0,3.908,4.99
5324,shrink,mafia,7,1.423,4,1,1,4,0.1,mafia,1,NA,4.179,mafia,1,1.48,2.629
5324,glue,force,80,1.069,10,1,0,39,0.975,,NA,NA,NA,force,1,1.366,3.033
5324,biology,temper,11,1.097,28,1,0,9,0.225,,NA,NA,NA,queer,0,4.018,5.91
5324,forest,knob,12,1.197,31,1,1,10,0.25,knob,1,NA,5.025,inside,0,2.623,3.75
5324,bacon,feud,58,1.038,27,1,1,32,0.8,feud,1,NA,2.92,feud,1,1.894,2.89
5324,collect,loyalty,66,1.122,25,1,1,36,0.9,suffer,0,NA,4.109,hot,0,2.054,2.954
5324,prison,loaf,58,7.488,2,1,0,33,0.825,,NA,NA,NA,ice,0,2.162,2.928
5324,process,joker,14,4.202,38,1,0,13,0.325,,NA,NA,NA,server,0,1.414,2.637
5324,fee,chowder,17,1.378,23,1,0,17,0.425,,NA,NA,NA,ignore,0,3.885,5.082
5324,find,clown,68,1.148,3,1,0,37,0.925,,NA,NA,NA,death,0,2.127,3.237
5324,bleach,ruin,14,0.819,33,1,1,14,0.35,bridge,0,NA,9.604,put,0,3.555,4.427
5324,mill,feast,35,1.695,16,1,1,26,0.65,grain,0,NA,4.514,ran,0,2.896,3.649
5324,port,cinema,62,1.86,30,1,0,35,0.875,,NA,NA,NA,fun,0,2.867,3.55
5324,risk,zero,93,2.194,8,1,1,40,1,heavy,0,NA,5.302,tantrum,0,5.361,7.932
5324,calf,annoy,6,2.272,22,1,0,3,0.075,,NA,NA,NA,have,0,2.863,3.591
5324,rock,milk,8,3.124,19,1,0,7,0.175,,NA,NA,NA,pin,0,3.44,4.489
5324,fan,feature,58,1.094,35,1,0,31,0.775,,NA,NA,NA,few,0,2.655,3.405
5324,bias,sirloin,8,1.004,32,1,1,6,0.15,apple,0,NA,6.334,side,0,2.723,3.458
5324,climax,saucer,18,3.059,14,1,0,19,0.475,,NA,NA,NA,anger,0,2.754,3.864
5324,pea,bathtub,5,1.348,15,1,1,2,0.05,cancer,0,NA,8.702,can,0,3.366,4.112
5324,plant,worm,68,3.499,24,1,1,38,0.95,worm,1,NA,4.551,worm,1,2.581,3.388
5324,visit,glove,13,2.345,36,1,0,11,0.275,,NA,NA,NA,dust,0,2.551,3.962
5324,want,ascent,15,1.559,26,1,0,15,0.375,,NA,NA,NA,won,0,2.767,3.528
5324,banner,glide,18,1.066,20,1,1,18,0.45,grab,0,NA,4.736,cream,0,2.91,4.079
5324,copy,bedroom,11,1.846,34,1,1,8,0.2,master,0,NA,2.837,got,0,2.363,3.295
5324,smother,surgery,56,1.301,6,1,0,29,0.725,,NA,NA,NA,macaroni,0,5.449,7.096
5324,grip,beach,33,1.655,13,1,0,25,0.625,,NA,NA,NA,yes,0,4.016,5.264
5324,replace,roach,13,0.915,39,1,1,12,0.3,control,0,NA,3.219,crude,0,4.503,7.823
5324,link,crisis,24,1.232,1,1,1,22,0.55,bacon,0,NA,13.526,mice,0,3.081,4.469
5512,biology,temper,40,1.661,9,1,1,14,0.35,milk,0,NA,4.335,student,0,3.353,5.381
5512,anger,decay,64,9.26,23,1,0,25,0.625,,NA,NA,NA,decay,1,10.713,12.655
5512,knock,otter,38,4.812,16,1,1,10,0.25,otter,1,NA,8.748,feast,0,4.57,5.967
5512,banner,glide,45,6.498,22,1,0,15,0.375,,NA,NA,NA,glue,0,8.398,9.422
5512,pea,bathtub,65,4.212,32,1,1,28,0.7,bathroom,0,NA,11.36,chowder,0,4.56,6.382
5512,remind,foam,63,4.699,37,1,0,23,0.575,,NA,NA,NA,collect,0,6.746,8.455
5512,bacon,feud,76,5.446,26,1,0,35,0.875,,NA,NA,NA,feud,1,8.955,9.887
5512,need,faucet,61,3.041,13,1,1,18,0.45,fan,0,NA,5.2,water,0,3.768,4.92
5512,collect,loyalty,34,4.302,40,1,1,8,0.2,loyalty,1,NA,8.042,loyal,0,3.8,5.279
5512,plant,worm,65,4.568,21,1,1,26,0.65,foce,0,NA,14.053,work,0,2.385,3.215
5512,find,clown,88,5.137,33,1,1,38,0.95,replace,0,NA,7.169,worm,0,5.16,6.118
5512,bleach,ruin,75,4.594,36,1,1,34,0.85,ruin,1,NA,3.15,ruin,1,5.753,16.999
5512,fee,chowder,24,2.197,12,1,1,4,0.1,climax,0,NA,10.803,collect,0,2.088,3.591
5512,mill,feast,61,5.017,17,1,0,19,0.475,,NA,NA,NA,guide,0,4.392,6.127
5512,chicken,beet,81,2.002,30,1,0,37,0.925,,NA,NA,NA,otter,0,6.154,7.256
5512,replace,roach,67,1.723,18,1,1,30,0.75,skirt,0,NA,5.657,glue,0,8.433,9.39
5512,link,crisis,62,3.509,24,1,0,21,0.525,,NA,NA,NA,crisis,1,4.401,5.751
5512,calf,annoy,34,1.568,28,1,0,9,0.225,,NA,NA,NA,chicken,0,4.563,6.279
5512,glue,force,80,4.409,34,1,1,36,0.9,force,1,NA,12.359,force,1,6.697,7.846
5512,bullet,walkway,23,2.706,35,1,0,3,0.075,,NA,NA,NA,trial,0,3.25,4.289
5512,process,joker,62,3.683,8,1,1,22,0.55,clown,0,NA,5.343,chicken,0,4.075,5.31
5512,grip,beach,39,2.353,3,1,0,13,0.325,,NA,NA,NA,hand,0,2.026,2.768
5512,capital,figure,61,5.913,7,1,1,20,0.5,figure,1,NA,11.101,murder,0,2.706,3.886
5512,prison,loaf,66,3.06,5,1,0,29,0.725,,NA,NA,NA,mafia,0,2.331,3.415
5512,smother,surgery,69,8.425,27,1,0,33,0.825,,NA,NA,NA,beet,0,4.314,5.303
5512,bias,sirloin,26,5.068,14,1,0,5,0.125,,NA,NA,NA,link,0,3.986,4.936
5512,risk,zero,98,5.147,10,1,1,40,1,roach,0,NA,6.416,grove,0,10.857,11.992
5512,rock,milk,94,7.616,15,1,0,39,0.975,,NA,NA,NA,scissors,0,3.083,4.784
5512,port,cinema,18,3.551,4,1,1,2,0.05,report,0,NA,7.37,zero,0,4.032,5.063
5512,pork,emperor,60,2.171,2,1,1,16,0.4,milk,0,NA,7.793,chicken,0,2.699,4.295
5512,fan,feature,30,7.093,20,1,1,6,0.15,need,0,NA,8.602,leaf,0,5.825,6.782
5512,want,ascent,34,4.941,39,1,0,7,0.175,,NA,NA,NA,have,0,3.616,4.416
5512,climax,saucer,16,5.089,6,1,0,1,0.025,,NA,NA,NA,shower,0,11.953,13.215
5512,shrink,mafia,64,8.258,25,1,1,24,0.6,mafia,1,NA,5.99,mafia,1,6.137,7.064
5512,nerve,bumper,61,11.52,19,1,0,17,0.425,,NA,NA,NA,order,0,6.152,7.159
5512,copy,bedroom,39,6.156,31,1,0,11,0.275,,NA,NA,NA,paper,0,2.017,4.384
5512,caring,skirt,68,3.237,1,1,0,31,0.775,,NA,NA,NA,love,0,4.217,5.039
5512,visit,glove,39,5.338,38,1,1,12,0.3,grove,0,NA,4.053,chicken,0,4.864,6.255
5512,date,laugh,65,10.762,11,1,0,27,0.675,,NA,NA,NA,worm,0,5.458,6.455
5512,forest,knob,69,1.822,29,1,1,32,0.8,king,0,NA,9.111,report,0,4.169,5.495
5533,link,crisis,100,9.972,5,1,1,28,0.7,skip,0,NA,13.734,crisis,1,20.429,25.381
5533,fan,feature,100,9.1,15,1,1,36,0.9,feature,1,NA,16.775,feature,1,32.049,33.67
5533,nerve,bumper,48,8.438,21,1,0,9,0.225,,NA,NA,NA,bumper,1,17.048,19.239
5533,remind,foam,50,11.525,32,1,0,15,0.375,,NA,NA,NA,skip,0,17.48,23.336
5533,knock,otter,75,5.636,17,1,0,19,0.475,,NA,NA,NA,skip,0,3.482,4.824
5533,caring,skirt,100,12.372,30,1,0,25,0.625,,NA,NA,NA,skip,0,2.176,3.439
5533,need,faucet,72,6.885,29,1,1,18,0.45,faucet,1,NA,17.147,skip,0,16.25,17.159
5533,visit,glove,100,11.893,8,1,1,26,0.65,glove,1,NA,14.647,glove,1,14.08,15.992
5533,replace,roach,85,6.499,38,1,1,22,0.55,roach,1,NA,17.55,skip,0,13.8,14.823
5533,glue,force,100,6.397,40,1,0,37,0.925,,NA,NA,NA,force,1,12.784,14.359
5533,want,ascent,49,13.987,36,1,0,11,0.275,,NA,NA,NA,skip,0,13.288,14.359
5533,find,clown,100,5.475,2,1,0,33,0.825,,NA,NA,NA,skip,0,10.846,11.694
5533,collect,loyalty,100,11.95,25,1,1,24,0.6,skip,0,NA,19.534,skip,0,27.439,28.846
5533,bias,sirloin,12,8.049,1,1,0,1,0.025,,NA,NA,NA,skip,0,11.976,17.199
5533,shrink,mafia,77,5.261,14,1,1,20,0.5,mafia,1,NA,20.863,skip,0,8.576,10.584
5533,anger,decay,53,5.821,22,1,1,16,0.4,decay,1,NA,19.55,decay,1,15.367,47.959
5533,climax,saucer,100,11.908,3,1,0,29,0.725,,NA,NA,NA,saucer,1,12.119,15.294
5533,port,cinema,100,12.789,19,1,0,27,0.675,,NA,NA,NA,cinema,1,9.04,10.743
5533,banner,glide,100,7.445,4,1,1,32,0.8,skip,0,NA,226.272,skip,0,11.929,12.847
5533,copy,bedroom,100,6.541,28,1,0,31,0.775,,NA,NA,NA,bedroom,1,13.24,23.303
5533,bullet,walkway,47,10.213,12,1,0,7,0.175,,NA,NA,NA,skip,0,12.264,14.55
5533,pea,bathtub,21,5.901,7,1,1,2,0.05,skip,0,NA,22.318,fee,0,10.521,11.848
5533,process,joker,100,7.269,34,1,1,38,0.95,skip,0,NA,5.199,joker,1,15.103,16.679
5533,smother,surgery,47,10.125,33,1,1,8,0.2,skip,0,NA,9.776,skip,0,29.752,30.495
5533,fee,chowder,27,6.309,27,1,0,5,0.125,,NA,NA,NA,pea,0,9.023,21.503
5533,prison,loaf,72,7.357,18,1,0,17,0.425,,NA,NA,NA,skip,0,39.095,40.958
5533,bleach,ruin,50,22.427,16,1,0,13,0.325,,NA,NA,NA,ruin,1,15.056,17.607
5533,pork,emperor,21,8.166,9,1,0,3,0.075,,NA,NA,NA,skip,0,22.472,23.686
5533,mill,feast,32,8.452,6,1,1,6,0.15,rock,0,NA,42.462,rock,0,16.224,18.527
5533,plant,worm,100,4.668,23,1,1,34,0.85,worm,1,NA,19.55,worm,1,13.433,15.072
5533,bacon,feud,81,6.102,39,1,0,21,0.525,,NA,NA,NA,feud,1,15.313,17.84
5533,biology,temper,100,27.797,31,1,0,23,0.575,,NA,NA,NA,temper,1,15.313,17.696
5533,calf,annoy,23,7.462,11,1,1,4,0.1,skip,0,NA,19.751,skip,0,4.04,5.872
5533,rock,milk,49,14.014,37,1,1,12,0.3,milk,1,NA,15.291,milk,1,2.304,6.464
5533,chicken,beet,50,13.261,10,1,1,14,0.35,beer,0,NA,31.981,beer,0,20.2,23.67
5533,capital,figure,100,9.668,13,1,1,30,0.75,figure,1,NA,18.187,figure,1,11.36,21.999
5533,grip,beach,49,14.334,26,1,1,10,0.25,beach,1,NA,18.063,beach,1,12.183,21.288
5533,date,laugh,100,6.084,35,1,0,39,0.975,,NA,NA,NA,skip,0,11.631,13.662
5533,forest,knob,100,6.006,20,1,1,40,1,knob,1,NA,17.469,knob,1,10.512,19.12
5533,risk,zero,100,5.942,24,1,0,35,0.875,,NA,NA,NA,skip,0,3.656,6.199
5552,knock,otter,63,2.809,14,1,0,15,0.375,,NA,NA,NA,link,0,15.11,17.918
5552,pea,bathtub,65,3.951,8,1,0,19,0.475,,NA,NA,NA,glue,0,5.419,7.923
5552,banner,glide,49,5.493,18,1,0,9,0.225,,NA,NA,NA,find,0,7.432,9.803
5552,smother,surgery,38,2.177,30,1,1,6,0.15,milk,0,NA,8.015,crisis,0,4.011,18.296
5552,pork,emperor,30,2.594,21,1,1,2,0.05,bumer,0,NA,5.616,clown,0,4.737,9.941
5552,forest,knob,82,6.413,5,1,0,37,0.925,,NA,NA,NA,calf,0,5.628,20.719
5552,copy,bedroom,80,3.683,24,1,1,36,0.9,date,0,NA,7.819,skip,0,2.805,4.916
5552,glue,force,100,32.127,13,1,1,40,1,force,1,NA,10.466,force,1,4.896,7.336
5552,rock,milk,16,2.946,29,1,0,1,0.025,,NA,NA,NA,milk,1,3.388,6.884
5552,replace,roach,68,2.178,39,1,1,22,0.55,wand,0,NA,6.752,find,0,9.302,11.609
5552,want,ascent,69,2.811,38,1,0,25,0.625,,NA,NA,NA,beach,0,15.238,18.645
5552,calf,annoy,59,43.955,31,1,1,12,0.3,crisis,0,NA,29.814,link,0,8.24,10.665
5552,anger,decay,77,5.224,1,1,0,31,0.775,,NA,NA,NA,clown,0,13.965,16.24
5552,process,joker,89,1.957,16,1,0,39,0.975,,NA,NA,NA,find,0,3.957,6.088
5552,remind,foam,75,2.874,7,1,0,27,0.675,,NA,NA,NA,skip,0,4.676,7.129
5552,bullet,walkway,48,3.142,33,1,1,8,0.2,find,0,NA,11.12,glue,0,9.154,13.747
5552,fee,chowder,33,1.802,37,1,0,3,0.075,,NA,NA,NA,link,0,6.784,9.197
5552,caring,skirt,34,4.479,11,1,0,5,0.125,,NA,NA,NA,skip,0,2.601,4.869
5552,chicken,beet,80,2.502,6,1,0,35,0.875,,NA,NA,NA,bullet,0,5.284,8.719
5552,bias,sirloin,75,3.868,17,1,1,28,0.7,find,0,NA,12.59,skip,0,3.093,5.193
5552,bacon,feud,77,6.758,20,1,1,32,0.8,never,0,NA,5.684,find,0,4.197,6.282
5552,grip,beach,60,2.041,32,1,0,13,0.325,,NA,NA,NA,beach,1,6.388,33.613
5552,mill,feast,70,2.503,35,1,1,26,0.65,cinema,0,NA,5.398,rock,0,3.488,5.617
5552,climax,saucer,64,1.75,2,1,1,16,0.4,skip,0,NA,10.296,skip,0,2.596,4.574
5552,bleach,ruin,33,2.686,15,1,1,4,0.1,grip,0,NA,8.74,grip,0,5.684,18.752
5552,shrink,mafia,64,2.063,12,1,0,17,0.425,,NA,NA,NA,skip,0,2.485,4.525
5552,risk,zero,76,2.401,4,1,1,30,0.75,link,0,NA,13.42,skip,0,2.134,4.419
5552,prison,loaf,69,2.189,28,1,0,23,0.575,,NA,NA,NA,crisis,0,2.984,5.403
5552,link,crisis,80,23.507,26,1,1,34,0.85,crisis,1,NA,18.187,crisis,1,10.18,12.6
5552,find,clown,76,20.183,27,1,0,29,0.725,,NA,NA,NA,clown,1,6.809,9.33
5552,biology,temper,65,1.808,9,1,1,20,0.5,find,0,NA,15.208,find,0,6.757,8.884
5552,need,faucet,68,3.076,25,1,0,21,0.525,,NA,NA,NA,force,0,21.466,23.847
5552,plant,worm,69,1.894,10,1,1,24,0.6,calf,0,NA,12.361,calf,0,8.466,11.104
5552,fan,feature,61,1.856,36,1,1,14,0.35,port,0,NA,4.904,glue,0,6.64,9.075
5552,capital,figure,49,3.186,3,1,1,10,0.25,loyal,0,NA,7.713,skip,0,2.523,4.784
5552,port,cinema,40,2.046,34,1,0,7,0.175,,NA,NA,NA,skip,0,2.285,4.219
5552,visit,glove,65,2.335,40,1,1,18,0.45,glue,0,NA,10.379,find,0,2.671,4.562
5552,collect,loyalty,83,2.546,22,1,1,38,0.95,clown,0,NA,11.902,bullet,0,2.508,5.05
5552,date,laugh,50,3.465,23,1,0,11,0.275,,NA,NA,NA,skip,0,1.978,4.059
5552,nerve,bumper,77,2.144,19,1,0,33,0.825,,NA,NA,NA,skip,0,3.485,5.441
5553,process,joker,4,10.468,1,1,1,4,0.1,skip,0,NA,35.785,package,0,6.68,20.086
5553,pea,bathtub,10,6.341,26,1,0,27,0.675,,NA,NA,NA,skip,0,10.845,12.434
5553,bacon,feud,5,4.837,32,1,0,15,0.375,,NA,NA,NA,stick,0,55.388,63.261
5553,mill,feast,5,7.902,35,1,1,24,0.6,duel,0,NA,20.288,rust,0,4.637,13.37
5553,shrink,mafia,5,6.728,20,1,0,17,0.425,,NA,NA,NA,bench,0,10.067,13.137
5553,nerve,bumper,1,7.421,28,1,0,3,0.075,,NA,NA,NA,skip,0,7.838,17.07
5553,forest,knob,5,9.567,30,1,0,7,0.175,,NA,NA,NA,machine,0,16.674,19.217
5553,need,faucet,5,4.909,23,1,1,26,0.65,skip,0,NA,17.57,basic,0,6.503,9.375
5553,date,laugh,50,5.943,31,1,0,39,0.975,,NA,NA,NA,tablet,0,13.216,15.839
5553,link,crisis,5,6.04,24,1,1,8,0.2,project,0,NA,34.503,skip,0,16.006,17.43
5553,anger,decay,5,5.253,14,1,1,20,0.5,skip,0,NA,30.517,skip,0,13.16,14.792
5553,capital,figure,20,7.03,34,1,1,30,0.75,skip,0,NA,17.37,book,0,10.289,12.535
